ts_iso,symbol,source,subsource,kind,seq_or_tradeid,px,sz,bid,ask,mid,recv_ts,ws_ts,arrival_ms,note
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227134,168.63,0.048,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227135,168.63,0.031,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227136,168.63,0.06,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227137,168.63,0.03,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227139,168.63,0.002,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227140,168.63,0.032,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227141,168.63,0.032,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227142,168.63,0.032,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227143,168.63,0.032,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227144,168.63,0.032,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.724Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227145,168.63,0.032,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.725Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227146,168.63,0.032,,,,1762783529691,0,1762783529724,
2025-11-10T14:05:29.725Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227147,168.63,0.032,,,,1762783529691,0,1762783529725,
2025-11-10T14:05:29.725Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227156,168.64,0.03,,,,1762783529706,0,1762783529725,
2025-11-10T14:05:29.725Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227157,168.64,0.035,,,,1762783529706,0,1762783529725,
2025-11-10T14:05:29.725Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227158,168.64,0.03,,,,1762783529706,0,1762783529725,
2025-11-10T14:05:29.725Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227159,168.64,0.06,,,,1762783529706,0,1762783529725,
2025-11-10T14:05:29.725Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227160,168.64,0.142,,,,1762783529706,0,1762783529725,
2025-11-10T14:05:29.983Z,SOLUSDT,ws,ws,1,1703876004,168.64,0.258,,,,0,1762783529828,1762783529983,
2025-11-10T14:05:29.983Z,SOLUSDT,ws,ws,1,1703876005,168.64,0.032,,,,0,1762783529828,1762783529983,
2025-11-10T14:05:29.983Z,SOLUSDT,ws,ws,1,1703876006,168.64,0.032,,,,0,1762783529828,1762783529983,
2025-11-10T14:05:29.983Z,SOLUSDT,ws,ws,1,1703876007,168.64,0.033,,,,0,1762783529828,1762783529983,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876008,168.64,0.032,,,,0,1762783529828,1762783529983,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876009,168.64,0.032,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876010,168.64,0.048,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876011,168.64,0.032,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876012,168.64,0.032,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876013,168.64,0.032,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876014,168.64,0.032,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876015,168.64,0.032,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876016,168.64,0.032,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876017,168.64,0.303,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876018,168.64,0.03,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876019,168.64,0.031,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876020,168.64,5.94,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.984Z,SOLUSDT,ws,ws,1,1703876021,168.64,3.199,,,,0,1762783529828,1762783529984,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227355,168.64,0.258,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227356,168.64,0.032,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227357,168.64,0.032,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227358,168.64,0.033,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227359,168.64,0.032,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227360,168.64,0.032,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227361,168.64,0.048,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227362,168.64,0.032,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227363,168.64,0.032,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.993Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227364,168.64,0.032,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.994Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227365,168.64,0.032,,,,1762783529984,0,1762783529993,
2025-11-10T14:05:29.994Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227366,168.64,0.032,,,,1762783529984,0,1762783529994,
2025-11-10T14:05:29.994Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227367,168.64,0.032,,,,1762783529984,0,1762783529994,
2025-11-10T14:05:29.994Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227368,168.64,0.303,,,,1762783529984,0,1762783529994,
2025-11-10T14:05:29.994Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227369,168.64,0.03,,,,1762783529984,0,1762783529994,
2025-11-10T14:05:29.994Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227370,168.64,0.031,,,,1762783529984,0,1762783529994,
2025-11-10T14:05:29.994Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227371,168.64,5.94,,,,1762783529984,0,1762783529994,
2025-11-10T14:05:29.994Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227372,168.64,3.199,,,,1762783529985,0,1762783529994,
2025-11-10T14:05:30.133Z,SOLUSDT,ws,ws,1,1703876022,168.63,0.201,,,,0,1762783529981,1762783530133,
2025-11-10T14:05:30.146Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227420,168.63,0.201,,,,1762783530124,0,1762783530146,
2025-11-10T14:05:30.146Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227430,168.64,0.296,,,,1762783530144,0,1762783530146,
2025-11-10T14:05:30.155Z,SOLUSDT,ws,ws,1,1703876023,168.64,0.296,,,,0,1762783530000,1762783530154,
2025-11-10T14:05:30.356Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227540,168.63,0.053,,,,1762783530354,0,1762783530356,
2025-11-10T14:05:30.364Z,SOLUSDT,ws,ws,1,1703876024,168.63,0.053,,,,0,1762783530212,1762783530364,
2025-11-10T14:05:30.803Z,SOLUSDT,ws,ws,1,1703876025,168.63,0.07,,,,0,1762783530651,1762783530803,
2025-11-10T14:05:30.819Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227816,168.63,0.07,,,,1762783530793,0,1762783530819,
2025-11-10T14:05:31.130Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227914,168.64,0.237,,,,1762783531130,0,1762783531130,
2025-11-10T14:05:31.181Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,227914,168.64,0.237,,,,1762783531130,0,1762783531181,
2025-11-10T14:05:31.186Z,SOLUSDT,ws,ws,1,1703876026,168.64,0.237,,,,0,1762783530987,1762783531186,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876027,168.64,2.208,,,,0,1762783531100,1762783531254,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876028,168.64,5.94,,,,0,1762783531100,1762783531254,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876029,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876030,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876031,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876032,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876033,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876034,168.64,0.048,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876035,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876036,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876037,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876038,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876039,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876040,168.64,0.03,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876041,168.64,5.94,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876042,168.64,0.303,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876043,168.64,0.295,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876044,168.64,1.225,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876045,168.64,0.031,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876046,168.64,0.156,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876047,168.64,0.135,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.255Z,SOLUSDT,ws,ws,1,1703876048,168.64,0.032,,,,0,1762783531100,1762783531255,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876049,168.65,0.03,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876050,168.65,0.035,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876051,168.65,0.03,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876052,168.65,0.06,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876053,168.65,0.045,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876054,168.65,0.032,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876055,168.65,0.032,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876056,168.65,0.032,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876057,168.65,0.032,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876058,168.65,0.048,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876059,168.65,0.06,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876060,168.65,0.031,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876061,168.65,0.03,,,,0,1762783531104,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876062,168.65,0.001,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876063,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876064,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876065,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876066,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876067,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876068,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876069,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.259Z,SOLUSDT,ws,ws,1,1703876070,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.260Z,SOLUSDT,ws,ws,1,1703876071,168.65,0.032,,,,0,1762783531105,1762783531259,
2025-11-10T14:05:31.260Z,SOLUSDT,ws,ws,1,1703876072,168.66,0.03,,,,0,1762783531109,1762783531260,
2025-11-10T14:05:31.260Z,SOLUSDT,ws,ws,1,1703876073,168.66,0.035,,,,0,1762783531109,1762783531260,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876074,168.66,0.06,,,,0,1762783531109,1762783531260,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876075,168.66,0.03,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876076,168.66,0.06,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876077,168.66,0.082,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876078,168.66,0.318,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876079,168.66,0.032,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876080,168.66,0.032,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876081,168.66,0.032,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876082,168.66,0.032,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876083,168.66,0.048,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876084,168.66,0.06,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876085,168.66,0.031,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.261Z,SOLUSDT,ws,ws,1,1703876086,168.66,0.415,,,,0,1762783531109,1762783531261,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228014,168.64,2.208,,,,1762783531243,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228015,168.64,5.94,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228016,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228017,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228018,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228019,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228020,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228021,168.64,0.048,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228022,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228023,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228024,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228025,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228026,168.64,0.032,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228027,168.64,0.03,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228028,168.64,5.94,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228029,168.64,0.303,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.284Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228030,168.64,0.295,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228031,168.64,1.225,,,,1762783531244,0,1762783531284,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228032,168.64,0.031,,,,1762783531244,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228033,168.64,0.156,,,,1762783531244,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228034,168.64,0.135,,,,1762783531244,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228035,168.64,0.032,,,,1762783531244,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228042,168.65,0.03,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228043,168.65,0.035,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228044,168.65,0.03,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228045,168.65,0.06,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228046,168.65,0.045,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228047,168.65,0.032,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228048,168.65,0.032,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228049,168.65,0.032,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228050,168.65,0.032,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228051,168.65,0.048,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228052,168.65,0.06,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228053,168.65,0.031,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228054,168.65,0.03,,,,1762783531246,0,1762783531285,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228055,168.65,0.001,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228056,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228057,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228058,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228059,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228060,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228061,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228062,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228063,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228064,168.65,0.032,,,,1762783531247,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228066,168.66,0.03,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228067,168.66,0.035,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228068,168.66,0.06,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228069,168.66,0.03,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228070,168.66,0.06,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228071,168.66,0.082,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228072,168.66,0.318,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228073,168.66,0.032,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228074,168.66,0.032,,,,1762783531251,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228075,168.66,0.032,,,,1762783531252,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228076,168.66,0.032,,,,1762783531252,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228077,168.66,0.048,,,,1762783531252,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228078,168.66,0.06,,,,1762783531252,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228079,168.66,0.031,,,,1762783531252,0,1762783531286,
2025-11-10T14:05:31.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,228080,168.66,0.415,,,,1762783531252,0,1762783531286,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876087,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876088,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876089,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876090,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876091,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876092,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876093,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876094,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876095,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876096,168.66,0.303,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876097,168.66,0.032,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876098,168.66,0.03,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876099,168.66,0.048,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876100,168.66,0.031,,,,0,1762783531154,1762783531307,
2025-11-10T14:05:31.307Z,SOLUSDT,ws,ws,1,1703876101,168.66,0.031,,,,0,1762783531154,1762783531307,
