ws_idx,mmap_idx,ws_id,mmap_id,ws_ts_ms,mmap_ts_ms,dt_ms,ws_px,mmap_px,price_diff,abs_diff
28,227,,66920.0,1761670925138.0,1761670925223.0,85.0,,4139.35,,
25,227,,66920.0,1761670925138.0,1761670925223.0,85.0,,4139.35,,
24,227,,66920.0,1761670925138.0,1761670925223.0,85.0,,4139.35,,
23,227,,66920.0,1761670925138.0,1761670925223.0,85.0,,4139.35,,
22,227,,66920.0,1761670925138.0,1761670925223.0,85.0,,4139.35,,
21,227,,66920.0,1761670925138.0,1761670925223.0,85.0,,4139.35,,
20,227,,66920.0,1761670925138.0,1761670925223.0,85.0,,4139.35,,
30,227,,66920.0,1761670925214.0,1761670925223.0,9.0,,4139.35,,
75,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
67,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
68,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
69,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
70,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
71,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
76,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
73,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
74,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
66,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
77,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
72,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
65,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
64,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
63,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
62,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
61,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
60,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
59,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
58,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
57,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
56,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
55,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
54,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
