ws_idx,mmap_idx,ws_id,mmap_id,ws_ts_ms,mmap_ts_ms,dt_ms,ws_px,mmap_px,price_diff,abs_diff
360,142,3056952771.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.17,4072.23,0.05999999999994543,0.05999999999994543
359,142,3056952770.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.18,4072.23,0.0500000000001819,0.0500000000001819
358,142,3056952769.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.18,4072.23,0.0500000000001819,0.0500000000001819
357,142,3056952768.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.18,4072.23,0.0500000000001819,0.0500000000001819
356,142,3056952767.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.18,4072.23,0.0500000000001819,0.0500000000001819
354,142,3056952765.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.18,4072.23,0.0500000000001819,0.0500000000001819
326,142,3056952737.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
297,142,3056952708.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
324,142,3056952735.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
296,142,3056952707.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
298,142,3056952709.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
299,142,3056952710.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
300,142,3056952711.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
301,142,3056952712.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
302,142,3056952713.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
303,142,3056952714.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
304,142,3056952715.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
305,142,3056952716.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
306,142,3056952717.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
307,142,3056952718.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
308,142,3056952719.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
309,142,3056952720.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
325,142,3056952736.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
311,142,3056952722.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
312,142,3056952723.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
313,142,3056952724.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
